"Id","PostCode","Suburb","Longitude","Latitude"
"8956","3862","LLOWALONG","147.228456","-37.597551"
"8957","3862","MEERLIEU","147.228456","-37.597551"
"20987","3862","MIOWERA","147.0748445","-37.4711505"
"20988","3862","MOORNAPA","147.1704522","-37.69919183"
"8958","3862","MUNRO","147.228456","-37.597551"
"8959","3862","PERRY BRIDGE","147.228456","-37.597551"
"8679","3862","STOCKDALE","147.228456","-37.597551"
"8680","3862","STRATFORD","147.228456","-37.597551"
"8681","3862","WATERFORD","147.228456","-37.597551"
"20989","3862","WONGUNGARRA","147.0451171","-37.25564455"
"8682","3864","FERNBANK","147.341513","-37.860878"
"8683","3864","GLENALADALE","147.341513","-37.860878"
"8684","3864","THE FINGERBOARD","147.341513","-37.860878"
"8685","3865","LINDENOW","147.455946","-37.796743"
"8686","3869","JUMBUK","146.359836","-38.364689"
"8687","3869","YINNAR","146.359836","-38.364689"
"8688","3869","YINNAR SOUTH","146.359836","-38.364689"
"8689","3870","BOOLARRA","146.319351","-38.437946"
"8690","3870","BOOLARRA SOUTH","146.319351","-38.437946"
"8691","3870","BUDGEREE","146.319351","-38.437946"
"8692","3870","BUDGEREE EAST","146.319351","-38.437946"
"20994","3870","GRAND RIDGE","146.3992787","-38.47229711"
"8693","3870","JOHNSTONES HILL","146.319351","-38.437946"
"8694","3870","MIRBOO EAST","146.319351","-38.437946"
"8695","3871","ALLAMBEE RESERVE","146.158866","-38.42207"
"8696","3871","ALLAMBEE SOUTH","146.158866","-38.42207"
"20995","3871","BAROMI","146.1775109","-38.40304542"
"8697","3871","DARLIMURLA","146.158866","-38.42207"
"8698","3871","DELBURN","146.158866","-38.42207"
"8699","3871","DOLLAR","146.158866","-38.42207"
"8700","3871","LIMONITE","146.158866","-38.42207"
"8701","3871","MIRBOO","146.158866","-38.42207"
"8702","3871","MIRBOO NORTH","146.158866","-38.42207"
"8703","3871","TARWIN EAST","146.158866","-38.42207"
"8704","3873","GORMANDALE","146.708775","-38.298267"
"8705","3874","CARRAJUNG SOUTH","146.836248","-38.514438"
"8706","3874","CHERRILONG","146.836248","-38.514438"
"8707","3874","MCLOUGHLINS BEACH","146.836248","-38.514438"
"8708","3874","WOODSIDE","146.836248","-38.514438"
"8709","3874","WOODSIDE BEACH","146.836248","-38.514438"
"8710","3874","WOODSIDE NORTH","146.836248","-38.514438"
"8711","3875","BAIRNSDALE","147.63201","-37.826032"
"20996","3875","BANKSIA PENINSULA","147.63201","-37.94900419"
"8712","3875","BENGWORDEN","147.63201","-37.826032"
"8713","3875","BROADLANDS","147.63201","-37.826032"
"8714","3875","BULLUMWAAL","147.63201","-37.826032"
"8715","3875","CALULU","147.63201","-37.826032"
"8716","3875","CLIFTON CREEK","147.63201","-37.826032"
"8717","3875","DEPTFORD","147.63201","-37.826032"
"8718","3875","EAST BAIRNSDALE","147.63201","-37.826032"
"20997","3875","EASTWOOD","147.63201","-37.81289131"
"8719","3875","ELLASWOOD","147.63201","-37.826032"
"8720","3875","FAIRY DELL","147.63201","-37.826032"
"8721","3875","FLAGGY CREEK","147.63201","-37.826032"
"8722","3875","FORGE CREEK","147.63201","-37.826032"
"8723","3875","GOON NURE","147.63201","-37.826032"
"8724","3875","GRANITE ROCK","147.63201","-37.826032"
"8725","3875","HILLSIDE","147.63201","-37.826032"
"8726","3875","HOLLANDS LANDING","147.63201","-37.826032"
"8727","3875","IGUANA CREEK","147.63201","-37.826032"
"8728","3875","LINDENOW SOUTH","147.63201","-37.826032"
"8729","3875","LUCKNOW","147.63201","-37.826032"
"20998","3875","MARTHAVALE","147.63201","-37.44431597"
"8730","3875","MELWOOD","147.63201","-37.826032"
"8731","3875","MERRIJIG","147.63201","-37.826032"
"8732","3875","MOUNT TAYLOR","147.63201","-37.826032"
"8733","3875","NEWLANDS ARM","147.63201","-37.826032"
"20999","3875","RYANS","147.63201","-37.55196002"
"8734","3875","SARSFIELD","147.63201","-37.826032"
"8735","3875","TABBERABBERA","147.63201","-37.826032"
"8736","3875","WALPA","147.63201","-37.826032"
"8737","3875","WATERHOLES","147.63201","-37.826032"
"21000","3875","WENTWORTH","147.63201","-37.30864369"
"8738","3875","WOODGLEN","147.63201","-37.826032"
"8739","3875","WUK WUK","147.63201","-37.826032"
"8740","3875","WY YUNG","147.63201","-37.826032"
"8741","3878","EAGLE POINT","147.680121","-37.898544"
"8742","3880","BOOLE POOLE","147.727389","-37.914728"
"8743","3880","OCEAN GRANGE","147.727389","-37.914728"
"8744","3880","PAYNESVILLE","147.727389","-37.914728"
"8745","3880","RAYMOND ISLAND","147.727389","-37.914728"
"8746","3882","NICHOLSON","147.764385","-37.812017"
"21001","3885","BRUMBY","148.0696953","-37.01610136"
"8747","3885","BRUTHEN","148.118511","-37.291807"
"8748","3885","BUCHAN","148.118511","-37.291807"
"8749","3885","BUCHAN SOUTH","148.118511","-37.291807"
"8750","3885","BUTCHERS RIDGE","148.118511","-37.291807"
"8751","3885","GELANTIPY","148.118511","-37.291807"
"8752","3885","MOSSIFACE","148.118511","-37.291807"
"8753","3885","MURRINDAL","148.118511","-37.291807"
"8754","3885","SUGGAN BUGGAN","148.118511","-37.291807"
"8755","3885","TAMBO UPPER","148.118511","-37.291807"
"8756","3885","TIMBARRA","148.118511","-37.291807"
"8757","3885","W TREE","148.118511","-37.291807"
"8758","3885","WISELEIGH","148.118511","-37.291807"
"8759","3885","WULGULMERANG","148.118511","-37.291807"
"8760","3885","WULGULMERANG EAST","148.118511","-37.291807"
"8761","3885","WULGULMERANG WEST","148.118511","-37.291807"
"8762","3885","YALMY","148.118511","-37.291807"
"8763","3886","NEWMERELLA","148.426851","-37.770977"
"8764","3887","LAKE TYERS","148.116641","-37.757895"
"8765","3887","NOWA NOWA","148.116641","-37.757895"
"8766","3887","WAIREWA","148.116641","-37.757895"
"8767","3888","BENDOC","148.660943","-37.39051"
"8768","3888","BETE BOLONG","148.660943","-37.39051"
"8769","3888","BETE BOLONG NORTH","148.660943","-37.39051"
"8770","3888","BONANG","148.660943","-37.39051"
"8771","3888","BRODRIBB RIVER","148.660943","-37.39051"
"8772","3888","CABANANDRA","148.660943","-37.39051"
"8773","3888","CAPE CONRAN","148.660943","-37.39051"
"8774","3888","CORRINGLE","148.660943","-37.39051"
"21002","3888","DEDDICK VALLEY","148.4725251","-37.05839205"
"21003","3888","DELEGATE RIVER","148.812726","-37.10937561"
"8775","3888","DELEGATE RIVER EAST","148.660943","-37.39051"
"8776","3888","DELLICKNORA","148.660943","-37.39051"
"8777","3888","GOONGERAH","148.660943","-37.39051"
"8778","3888","HAYDENS BOG","148.660943","-37.39051"
"8779","3888","JARRAHMOND","148.660943","-37.39051"
"8780","3888","LOCHEND","148.660943","-37.39051"
"8781","3888","MARLO","148.660943","-37.39051"
"8782","3888","MARTINS CREEK","148.660943","-37.39051"
"8783","3888","NURRAN","148.660943","-37.39051"
"8784","3888","OMEO VALLEY","148.660943","-37.39051"
"8785","3888","ORBOST","148.660943","-37.39051"
"8786","3888","SIMPSONS CREEK","148.660943","-37.39051"
"8787","3888","TOSTAREE","148.660943","-37.39051"
"8788","3888","TUBBUT","148.660943","-37.39051"
"8789","3888","WAYGARA","148.660943","-37.39051"
"8790","3888","WOMBAT CREEK","148.660943","-37.39051"
"8791","3889","BELL BIRD CREEK","148.873952","-37.610841"
"21004","3889","BELLBIRD CREEK","148.814786","-37.63819699"
"8792","3889","BEMM RIVER","148.873952","-37.610841"
"8793","3889","CABBAGE TREE CREEK","148.873952","-37.610841"
"8794","3889","CLUB TERRACE","148.873952","-37.610841"
"8795","3889","COMBIENBAR","148.873952","-37.610841"
"8796","3889","ERRINUNDRA","148.873952","-37.610841"
"8797","3889","MANORINA","148.873952","-37.610841"
"8798","3890","BULDAH","149.217216","-37.566489"
"8799","3890","CANN RIVER","149.217216","-37.566489"
"8800","3890","CHANDLERS CREEK","149.217216","-37.566489"
"8801","3890","NOORINBEE","149.217216","-37.566489"
"8802","3890","NOORINBEE NORTH","149.217216","-37.566489"
"8803","3890","TAMBOON","149.217216","-37.566489"
"8804","3890","TONGHI CREEK","149.217216","-37.566489"
"8805","3890","WEERAGUA","149.217216","-37.566489"
"8806","3891","GENOA","149.538907","-37.567684"
"8807","3891","GIPSY POINT","149.538907","-37.567684"
"8808","3891","MARAMINGO CREEK","149.538907","-37.567684"
"8809","3891","WALLAGARAUGH","149.538907","-37.567684"
"8810","3891","WANGARABELL","149.538907","-37.567684"
"8811","3891","WINGAN RIVER","149.538907","-37.567684"
"8812","3891","WROXHAM","149.538907","-37.567684"
"8813","3892","MALLACOOTA","149.909868","-37.563775"
"8814","3893","DOUBLE BRIDGES","147.866067","-37.495349"
"8815","3893","STIRLING","147.866067","-37.495349"
"8816","3893","TAMBO CROSSING","147.866067","-37.495349"
"8817","3895","DOCTORS FLAT","147.887515","-37.379331"
"8538","3895","ENSAY","147.887515","-37.379331"
"8539","3895","ENSAY NORTH","147.887515","-37.379331"
"8540","3895","REEDY CREEK","147.887515","-37.379331"
"21005","3895","REEDY FLAT","147.916566","-37.40606605"
"8541","3896","BINDI","147.707962","-37.264671"
"8542","3896","BROOKVILLE","147.707962","-37.264671"
"8543","3896","NUNNIONG","147.707962","-37.264671"
"8544","3896","SWIFTS CREEK","147.707962","-37.264671"
"8545","3896","TONGIO","147.707962","-37.264671"
"8546","3898","ANGLERS REST","147.464799","-37.066169"
"8547","3898","BINGO","147.464799","-37.066169"
"8548","3898","BINGO MUNJIE","147.464799","-37.066169"
"8549","3898","BUNDARA","147.464799","-37.066169"
"8550","3898","CASSILIS","147.464799","-37.066169"
"8551","3898","COBUNGRA","147.464799","-37.066169"
"8552","3898","DINNER PLAIN","147.464799","-37.066169"
"8553","3898","GLEN VALLEY","147.464799","-37.066169"
"8554","3898","GLEN WILLS","147.464799","-37.066169"
"8555","3898","HINNOMUNJIE","147.464799","-37.066169"
"8556","3898","OMEO","147.464799","-37.066169"
"21006","3898","OMEO VALLEY","147.6157209","-36.94711928"
"8557","3898","SHANNONVALE","147.464799","-37.066169"
"8558","3900","BENAMBRA","147.826143","-36.88053"
"8559","3900","COBBERAS","147.826143","-36.88053"
"8560","3900","UPLANDS","147.826143","-36.88053"
"8561","3902","BUMBERRAH","147.814894","-37.797042"
"8562","3902","JOHNSONVILLE","147.814894","-37.797042"
"8563","3903","SWAN REACH","147.867533","-37.811303"
"8564","3904","METUNG","147.839367","-37.881041"
"8565","3909","KALIMNA","147.970237","-37.821921"
"8566","3909","KALIMNA WEST","147.970237","-37.821921"
"8567","3909","LAKE BUNGA","147.970237","-37.821921"
"8568","3909","LAKE TYERS BEACH","147.970237","-37.821921"
"8569","3909","LAKES ENTRANCE","147.970237","-37.821921"
"8570","3909","NUNGURNER","147.970237","-37.821921"
"8571","3909","NYERIMILANG","147.970237","-37.821921"
"8572","3909","TOORLOO ARM","147.970237","-37.821921"
"8573","3910","LANGWARRIN","145.198328","-38.156369"
"8574","3911","BAXTER","145.169556","-38.196908"
"8575","3911","LANGWARRIN SOUTH","145.169556","-38.196908"
"8576","3912","PEARCEDALE","145.227373","-38.217991"
"8577","3912","SOMERVILLE","145.227373","-38.217991"
"8578","3913","TYABB","145.166426","-38.262273"
"8579","3915","HASTINGS","145.136622","-38.305806"
"8580","3915","TUERONG","145.136622","-38.305806"
"8581","3916","MERRICKS","145.050587","-38.415199"
"8582","3916","POINT LEO","145.050587","-38.415199"
"8583","3916","SHOREHAM","145.050587","-38.415199"
"8584","3918","BITTERN","145.155546","-38.339871"
"8585","3919","CRIB POINT","145.199777","-38.352327"
"8586","3920","FLINDERS NAVAL DEPOT","145.19304","-38.38752"
"8587","3920","HMAS CERBERUS","145.19304","-38.38752"
"21007","3921","ELIZABETH ISLAND","145.3687444","-38.41571044"
"8588","3921","FRENCH ISLAND","145.367079","-38.419488"
"8589","3921","TANKERTON","145.367079","-38.419488"
"8590","3922","COWES","145.231974","-38.482182"
"8591","3922","SILVERLEAVES","145.231974","-38.482182"
"8592","3922","SMITHS BEACH","145.231974","-38.482182"
"8593","3922","SUMMERLANDS","145.231974","-38.482182"
"8594","3922","SUNDERLAND BAY","145.231974","-38.482182"
"8595","3922","SUNSET STRIP","145.231974","-38.482182"
"8596","3922","SURF BEACH","145.231974","-38.482182"
"8597","3922","VENTNOR","145.231974","-38.482182"
"8598","3922","WIMBLEDON HEIGHTS","145.231974","-38.482182"
"8599","3923","RHYLL","145.293632","-38.465552"
"8600","3925","CAPE WOOLAMAI","145.379683","-38.528213"
"8601","3925","CHURCHILL ISLAND","145.379683","-38.528213"
"8602","3925","NEWHAVEN","145.379683","-38.528213"
"8603","3925","SAN REMO","145.379683","-38.528213"
"8604","3926","BALNARRING","145.094502","-38.355231"
"8605","3926","BALNARRING BEACH","145.094502","-38.355231"
"8606","3926","MERRICKS BEACH","145.094502","-38.355231"
"8607","3926","MERRICKS NORTH","145.094502","-38.355231"
"8608","3927","SOMERS","145.153269","-38.383368"
"8609","3928","MAIN RIDGE","144.975131","-38.407828"
"8610","3929","FLINDERS","144.976673","-38.460965"
"8611","3930","KUNYUNG","145.093743","-38.195017"
"8612","3930","MOUNT ELIZA","145.093743","-38.195017"
"8613","3931","MORNINGTON","145.049503","-38.230038"
"8614","3933","MOOROODUC","145.096992","-38.261168"
"8615","3934","MOUNT MARTHA","145.031598","-38.2783"
"8616","3936","ARTHURS SEAT","145.007626","-38.326447"
"8617","3936","DROMANA","145.007626","-38.326447"
"8618","3936","SAFETY BEACH","145.007626","-38.326447"
"8619","3937","RED HILL","145.01994","-38.373694"
"8620","3937","RED HILL SOUTH","145.01994","-38.373694"
"8621","3938","MCCRAE","144.931834","-38.354321"
"8622","3939","BONEO","144.900413","-38.42776"
"8623","3939","CAPE SCHANCK","144.900413","-38.42776"
"8624","3939","FINGAL","144.900413","-38.42776"
"8625","3939","ROSEBUD","144.900413","-38.42776"
"8626","3939","ROSEBUD PLAZA","144.900413","-38.42776"
"21008","3940","CAPEL SOUND","144.8754149","-38.37363083"
"8627","3940","ROSEBUD WEST","144.873115","-38.383367"
"8628","3941","RYE","144.827203","-38.396077"
"8629","3941","ST ANDREWS BEACH","144.827203","-38.396077"
"8630","3941","TOOTGAROOK","144.827203","-38.396077"
"8631","3942","BLAIRGOWRIE","144.768301","-38.367874"
"8632","3943","SORRENTO","144.739101","-38.345527"
"8633","3944","PORTSEA","144.692708","-38.321871"
"8634","3945","BELLVIEW","145.697053","-38.381582"
"8635","3945","JEETHO","145.697053","-38.381582"
"8636","3945","KROWERA","145.697053","-38.381582"
"8637","3945","LOCH","145.697053","-38.381582"
"8638","3945","WOODLEIGH","145.697053","-38.381582"
"8639","3946","BENA","145.723537","-38.448155"
"8640","3950","KARDELLA SOUTH","145.812945","-38.435217"
"8641","3950","KORUMBURRA","145.812945","-38.435217"
"8642","3950","KORUMBURRA SOUTH","145.812945","-38.435217"
"8643","3950","STRZELECKI","145.812945","-38.435217"
"8644","3950","WHITELAW","145.812945","-38.435217"
"8645","3951","ARAWATA","145.798419","-38.47372"
"8646","3951","FAIRBANK","145.798419","-38.47372"
"8647","3951","JUMBUNNA","145.798419","-38.47372"
"8648","3951","KARDELLA","145.798419","-38.47372"
"8649","3951","KONGWAK","145.798419","-38.47372"
"8650","3951","MOYARRA","145.798419","-38.47372"
"8651","3951","OUTTRIM","145.798419","-38.47372"
"8652","3951","RANCEBY","145.798419","-38.47372"
"8653","3953","BERRYS CREEK","145.995174","-38.460127"
"8654","3953","BOOROOL","145.995174","-38.460127"
"8655","3953","HALLSTON","145.995174","-38.460127"
"8656","3953","KOOROOMAN","145.995174","-38.460127"
"8657","3953","LEONGATHA","145.995174","-38.460127"
"8658","3953","LEONGATHA NORTH","145.995174","-38.460127"
"8659","3953","LEONGATHA SOUTH","145.995174","-38.460127"
"8660","3953","MARDAN","145.995174","-38.460127"
"8661","3953","MOUNT ECCLES","145.995174","-38.460127"
"8662","3953","MOUNT ECCLES SOUTH","145.995174","-38.460127"
"8663","3953","NERRENA","145.995174","-38.460127"
"8664","3953","RUBY","145.995174","-38.460127"
"8665","3953","TRIDA","145.995174","-38.460127"
"8666","3953","WILD DOG VALLEY","145.995174","-38.460127"
"21009","3953","WOOREEN","146.0204631","-38.40506851"
"8667","3954","KOONWARRA","145.937973","-38.550379"
"8668","3956","DUMBALK","145.955341","-38.597018"
"8669","3956","DUMBALK NORTH","145.955341","-38.597018"
"8670","3956","MEENIYAN","145.955341","-38.597018"
"21010","3956","MIDDLE TARWIN","145.927163","-38.66471384"
"8671","3956","MIRBOO SOUTH","145.955341","-38.597018"
"8672","3956","TARWIN","145.955341","-38.597018"
"21011","3956","TARWIN LOWER","145.9119412","-38.77338675"
"8673","3956","VENUS BAY","145.955341","-38.597018"
"8674","3956","WALKERVILLE","145.955341","-38.597018"
"21012","3956","WALKERVILLE NORTH","145.9993437","-38.84261489"
"8675","3956","WALKERVILLE SOUTH","145.955341","-38.597018"
"8676","3957","GRASSY SPUR","146.126718","-38.589302"
"8677","3957","STONY CREEK","146.126718","-38.589302"
"8678","3958","BUFFALO","145.987059","-38.673841"
"8399","3958","BUFFALO CREEK","145.987059","-38.673841"
"8400","3959","FISH CREEK","146.066529","-38.734636"
"8401","3959","HODDLE","146.066529","-38.734636"
"8402","3959","SANDY POINT","146.066529","-38.734636"
"8403","3959","WARATAH BAY","146.066529","-38.734636"
"8404","3959","WARATAH NORTH","146.066529","-38.734636"
"8405","3960","BENNISON","146.360412","-39.140761"
"8406","3960","BOOLARONG","146.360412","-39.140761"
"8407","3960","FOSTER","146.360412","-39.140761"
"8408","3960","FOSTER NORTH","146.360412","-39.140761"
"8409","3960","GUNYAH","146.360412","-39.140761"
"8410","3960","MOUNT BEST","146.360412","-39.140761"
"8411","3960","RUMBUG","146.360412","-39.140761"
"8412","3960","SHALLOW INLET","146.360412","-39.140761"
"8413","3960","TIDAL RIVER","146.360412","-39.140761"
"8414","3960","TURTONS CREEK","146.360412","-39.140761"
"8415","3960","WILSONS PROMONTORY","146.360412","-39.140761"
"8416","3960","WONGA","146.360412","-39.140761"
"8417","3960","WOORARRA WEST","146.360412","-39.140761"
"8418","3960","YANAKIE","146.360412","-39.140761"
"8419","3962","AGNES","146.359804","-38.60357"
"8420","3962","CHRISTIES","146.359804","-38.60357"
"8421","3962","GRAND RIDGE","146.359804","-38.60357"
"8422","3962","TOORA","146.359804","-38.60357"
"8423","3962","TOORA NORTH","146.359804","-38.60357"
"8424","3962","WONYIP","146.359804","-38.60357"
"8425","3962","WOORARRA","146.359804","-38.60357"
"8426","3962","WOORARRA EAST","146.359804","-38.60357"
"8427","3964","PORT FRANKLIN","146.278804","-38.685115"
"8428","3965","PORT WELSHPOOL","146.472132","-38.693437"
"8429","3966","BINGINWARRI","146.436583","-38.630568"
"8430","3966","HAZEL PARK","146.436583","-38.630568"
"8431","3966","WELSHPOOL","146.436583","-38.630568"
"8432","3967","HEDLEY","146.507929","-38.647562"
"8433","3971","ALBERTON","146.815723","-38.631942"
"8434","3971","ALBERTON WEST","146.815723","-38.631942"
"8435","3971","BALOOK","146.815723","-38.631942"
"8436","3971","BAROMI","146.815723","-38.631942"
"8437","3971","CALROSSIE","146.815723","-38.631942"
"8438","3971","DEVON NORTH","146.815723","-38.631942"
"8439","3971","GELLIONDALE","146.815723","-38.631942"
"8440","3971","HIAWATHA","146.815723","-38.631942"
"8441","3971","HUNTERSTON","146.815723","-38.631942"
"8442","3971","JACK RIVER","146.815723","-38.631942"
"8443","3971","LANGSBOROUGH","146.815723","-38.631942"
"8444","3971","MACKS CREEK","146.815723","-38.631942"
"8445","3971","MADALYA","146.815723","-38.631942"
"8446","3971","MANNS BEACH","146.815723","-38.631942"
"8447","3971","PORT ALBERT","146.815723","-38.631942"
"8448","3971","ROBERTSONS BEACH","146.815723","-38.631942"
"21013","3971","SNAKE ISLAND","146.5237607","-38.74476124"
"8449","3971","STACEYS BRIDGE","146.815723","-38.631942"
"8450","3971","TARRA VALLEY","146.815723","-38.631942"
"8451","3971","TARRAVILLE","146.815723","-38.631942"
"8452","3971","WON WRON","146.815723","-38.631942"
"8453","3971","YARRAM","146.815723","-38.631942"
"8454","3975","LYNBROOK","145.231114","-38.05354"
"8455","3975","LYNDHURST","145.231114","-38.05354"
"8456","3976","HAMPTON PARK","145.264296","-38.043995"
"21014","3977","BOTANIC RIDGE","145.2695101","-38.1466398"
"8457","3977","CANNONS CREEK","145.268888","-38.135253"
"8458","3977","CRANBOURNE","145.268888","-38.135253"
"8459","3977","CRANBOURNE EAST","145.268888","-38.135253"
"8460","3977","CRANBOURNE NORTH","145.268888","-38.135253"
"8461","3977","CRANBOURNE SOUTH","145.268888","-38.135253"
"8462","3977","CRANBOURNE WEST","145.268888","-38.135253"
"8463","3977","DEVON MEADOWS","145.268888","-38.135253"
"8464","3977","FIVE WAYS","145.268888","-38.135253"
"8465","3977","JUNCTION VILLAGE","145.268888","-38.135253"
"21015","3977","SANDHURST","145.2086871","-38.08209438"
"8466","3977","SKYE","145.268888","-38.135253"
"8467","3978","CARDINIA","145.384606","-38.135009"
"8468","3978","CLYDE","145.384606","-38.135009"
"8469","3978","CLYDE NORTH","145.384606","-38.135009"
"8470","3979","ALMURTA","145.591284","-38.44818"
"8471","3979","GLEN ALVIE","145.591284","-38.44818"
"8472","3979","KERNOT","145.591284","-38.44818"
"8473","3979","KORRINE","145.591284","-38.44818"
"8474","3980","BLIND BIGHT","145.356937","-38.204448"
"8475","3980","TOORADIN","145.356937","-38.204448"
"8476","3980","WARNEET","145.356937","-38.204448"
"8477","3981","BAYLES","145.575","-38.207298"
"8478","3981","CATANI","145.575","-38.207298"
"8479","3981","DALMORE","145.575","-38.207298"
"8480","3981","HEATH HILL","145.575","-38.207298"
"8481","3981","KOO WEE RUP","145.575","-38.207298"
"8482","3981","KOO WEE RUP NORTH","145.575","-38.207298"
"8483","3981","YANNATHAN","145.575","-38.207298"
"8484","3984","ADAMS ESTATE","145.563979","-38.312647"
"8485","3984","CALDERMEADE","145.563979","-38.312647"
"8486","3984","CORINELLA","145.563979","-38.312647"
"8487","3984","CORONET BAY","145.563979","-38.312647"
"8488","3984","GRANTVILLE","145.563979","-38.312647"
"8489","3984","JAM JERRUP","145.563979","-38.312647"
"8490","3984","LANG LANG","145.563979","-38.312647"
"8491","3984","LANG LANG EAST","145.563979","-38.312647"
"8492","3984","MONOMEITH","145.563979","-38.312647"
"8493","3984","PIONEER BAY","145.563979","-38.312647"
"8494","3984","QUEENSFERRY","145.563979","-38.312647"
"8495","3984","TENBY POINT","145.563979","-38.312647"
"8496","3984","THE GURDIES","145.563979","-38.312647"
"8497","3987","NYORA","145.689142","-38.309048"
"8498","3988","MOUNTAIN VIEW","145.811863","-38.313447"
"8499","3988","POOWONG","145.811863","-38.313447"
"8500","3988","POOWONG EAST","145.811863","-38.313447"
"8501","3988","POOWONG NORTH","145.811863","-38.313447"
"8502","3989","ST HELIER","0","0"
"8503","3990","GLEN FORBES","145.501279","-38.455399"
"8504","3991","BASS","145.466781","-38.483041"
"8505","3992","BLACKWOOD FOREST","145.534315","-38.569135"
"8506","3992","DALYSTON","145.534315","-38.569135"
"8507","3992","RYANSTON","145.534315","-38.569135"
"8508","3992","WEST CREEK","145.534315","-38.569135"
"8509","3995","ANDERSON","145.630713","-38.578071"
"8510","3995","ARCHIES CREEK","145.630713","-38.578071"
"8511","3995","CAPE PATERSON","145.630713","-38.578071"
"8512","3995","HARMERS HAVEN","145.630713","-38.578071"
"8513","3995","HICKSBOROUGH","145.630713","-38.578071"
"8514","3995","KILCUNDA","145.630713","-38.578071"
"8515","3995","LANCE CREEK","145.630713","-38.578071"
"8516","3995","NORTH WONTHAGGI","145.630713","-38.578071"
"8517","3995","POWLETT RIVER","145.630713","-38.578071"
"8518","3995","SOUTH DUDLEY","145.630713","-38.578071"
"8519","3995","ST CLAIR","145.630713","-38.578071"
"8520","3995","WATTLE BANK","145.630713","-38.578071"
"8521","3995","WONTHAGGI","145.630713","-38.578071"
"8522","3995","WOOLAMAI","145.630713","-38.578071"
"8523","3996","INVERLOCH","145.745609","-38.629561"
"8524","3996","POUND CREEK","145.745609","-38.629561"
"8525","4000","BRISBANE","153.022126","-27.468391"
"8526","4000","BRISBANE ADELAIDE STREET","153.022126","-27.468391"
"21016","4000","BRISBANE CITY","153.0251227","-27.46977074"
"8527","4000","BRISBANE CITY DC","153.022126","-27.468391"
"8528","4000","BRISBANE GPO","153.022126","-27.468391"
"8529","4000","BRISBANE-CITY","153.022126","-27.468391"
"8530","4000","PARLIAMENT HOUSE","153.022126","-27.468391"
"8531","4000","PETRIE TERRACE","153.022126","-27.468391"
"8532","4000","SPRING HILL","153.022126","-27.468391"
"8533","4001","BRISBANE","152.823141","-27.603479"
"8534","4001","CENTRAL PLAZA","152.823141","-27.603479"
"8535","4001","RIVERSIDE CENTRE","152.823141","-27.603479"
"8536","4001","WATERFRONT PLACE","152.823141","-27.603479"
"8537","4002","BRISBANE ALBERT STREET BC","0","0"
"8260","4002","WINTERGARDEN","0","0"
"8261","4003","GEORGE STREET","152.348462","-24.872431"
"8262","4004","SPRING HILL","149.316593","-24.045265"
"8263","4005","NEW FARM","153.045194","-27.470078"
"21017","4005","TENERIFFE","153.0483096","-27.4561168"
"8264","4006","BOWEN BRIDGE","153.175242","-27.36618"
"8265","4006","BOWEN HILLS","153.175242","-27.36618"
"8266","4006","BRISBANE EXHIBITION","153.175242","-27.36618"
"8267","4006","FORTITUDE VALLEY","153.175242","-27.36618"
"8268","4006","FORTITUDE VALLEY BC","153.175242","-27.36618"
"8269","4006","HERSTON","153.175242","-27.36618"
"8270","4006","MAYNE","153.175242","-27.36618"
"8271","4006","NEWSTEAD","153.175242","-27.36618"
"8272","4007","ASCOT","153.061914","-27.436088"
"8273","4007","BRISBANE AIRPORT","153.061914","-27.436088"
"8274","4007","DOOMBEN","153.061914","-27.436088"
"8275","4007","HAMILTON","153.061914","-27.436088"
"8276","4007","HAMILTON CENTRAL","153.061914","-27.436088"
"8277","4007","WHINSTANES","153.061914","-27.436088"
"21018","4008","BRISBANE AIRPORT","153.1132012","-27.38837225"
"8278","4008","BULWER ISLAND","153.14232","-27.399839"
"8279","4008","MEEANDAH","153.14232","-27.399839"
"8280","4008","MYRTLETOWN","153.14232","-27.399839"
"8281","4008","PINKENBA","153.14232","-27.399839"
"8282","4009","EAGLE FARM","153.105247","-27.405747"
"8283","4009","EAGLE FARM BC","153.105247","-27.405747"
"8284","4010","ALBION","153.04354","-27.433237"
"8285","4010","ALBION BC","153.04354","-27.433237"
"8286","4010","ALBION DC","153.04354","-27.433237"
"8287","4010","BREAKFAST CREEK","153.04354","-27.433237"
"8288","4011","CLAYFIELD","153.059749","-27.419484"
"8289","4011","EAGLE JUNCTION","153.059749","-27.419484"
"8290","4011","HENDRA","153.059749","-27.419484"
"8291","4012","NUNDAH","153.05355","-27.399335"
"8292","4012","TOOMBUL","153.05355","-27.399335"
"8293","4012","WAVELL HEIGHTS","153.05355","-27.399335"
"8294","4012","WAVELL HEIGHTS NORTH","153.05355","-27.399335"
"8295","4013","NORTHGATE","153.074982","-27.397055"
"8296","4013","NORTHGATE MC","153.074982","-27.397055"
"8297","4014","BANYO","153.084784","-27.373947"
"8298","4014","NUDGEE","153.084784","-27.373947"
"8299","4014","NUDGEE BEACH","153.084784","-27.373947"
"8300","4014","VIRGINIA","153.084784","-27.373947"
"8301","4014","VIRGINIA BC","153.084784","-27.373947"
"8302","4014","VIRGINIA DC","153.084784","-27.373947"
"8303","4017","BRACKEN RIDGE","153.047339","-27.318074"
"8304","4017","BRIGHTON","153.047339","-27.318074"
"8305","4017","BRIGHTON EVENTIDE","153.047339","-27.318074"
